,comment_text,AMBIENCE#GENERAL,DRINKS#PRICES,DRINKS#QUALITY,DRINKS#STYLE_OPTIONS,FOOD#PRICES,FOOD#QUALITY,FOOD#STYLE_OPTIONS,LOCATION#GENERAL,RESTAURANT#GENERAL,RESTAURANT#MISCELLANEOUS,RESTAURANT#PRICES,SERVICE#GENERAL
848,"Un poco caro para lo que es, pero bueno, estando en el born ya se sabe... ",0,0,0,0,0,0,0,0,0,0,1,0
849,Volveré seguro.,0,0,0,0,0,0,0,0,1,0,0,0
850,"Local agradable, cómodo y moderno, con una cocina cuidada y de buena calidad.",1,0,0,0,0,1,0,0,0,0,0,0
851,Regular.,0,0,0,0,0,0,0,0,1,0,0,0
852,"Buena decoración, comida normal, mucho ruido y algo caro.",1,0,0,0,0,1,0,0,0,0,1,0
853,"2 entrantes y 2 segundos, con vino 20 €, sin postre ni agua, 110€.",0,0,0,0,0,0,0,0,0,0,0,0
854,"Esta bien, pero creo que trabajan para clientes puntuales, y no repetiré",0,0,0,0,0,0,0,0,1,0,0,0
855,"Por cierto, pagar casi 5€ x los cubiertos me molesta siempre.",0,0,0,0,0,0,0,0,0,0,1,0
856,"Me ha sorprendido el restaurante; nos han tratado en una manera casual pero profesional; la comida, todos los platos calidad excelente y sabroso; voy a volver pronto!",0,0,0,0,0,1,0,0,1,0,0,1
857,"Un buen ambiente, servicio exquisito y atento, profesionales, platos de calidad, bien cocinados y raciones correctas.",1,0,0,0,0,1,1,0,0,0,0,1
858,No te importa pagar por estar bien servido y comer bien .,0,0,0,0,0,1,0,0,0,0,0,1
859,Muy buen servicio y ambiente.,1,0,0,0,0,0,0,0,0,0,0,1
860,La comida nos gustó a todos.,0,0,0,0,0,1,0,0,0,0,0,0
861,Un pelo más caro de lo que esperábamos.,0,0,0,0,0,0,0,0,0,0,1,0
862,Ambiente muy agradable y animado.,1,0,0,0,0,0,0,0,0,0,0,0
863,Recomendable.,0,0,0,0,0,0,0,0,1,0,0,0
864,Ha sido nuestra prinera visita al Kafka y seguro que repetiremis en nuestras próximas escapadas a Barcelona.,0,0,0,0,0,0,0,0,1,0,0,0
865,"Agradable ambiente, muy buen servicio y exquisitos platos.",1,0,0,0,0,1,0,0,0,0,0,1
866,Todo lo que probamos nos encantó.,0,0,0,0,0,1,0,0,0,0,0,0
867,Las alcachofas fritas tienen buena fama merecida.,0,0,0,0,0,1,0,0,0,0,0,0
868,Muy recomendable.,0,0,0,0,0,0,0,0,1,0,0,0
869,Realmente 100% recomendable,0,0,0,0,0,0,0,0,1,0,0,0
870,"Interesante restaurante en el Born, gran calidad en el producto utilizado, tal vez el único pero sería que la sala es un poco ruidosa y las mesas están un poco próximas entre sí.",1,0,0,0,0,1,0,0,1,0,0,0
871,"No han cambiado nada, bueno si para mejor con los nuevos platos al estilo asiatico, despues de mucho tiempo sin volver,por motivos laborales, sigo pensando que es de lo mejor de barcelona, comida estupenda, servicio inmejorable, vamos que estuvimos 4 horas muy bien aprovechadas ,os lo recomiendo y espero volver pronto.",0,0,0,0,0,1,0,0,1,0,0,1
872,Te lo recomendaria!,0,0,0,0,0,0,0,0,1,0,0,0
873,Servicio atento y eficiente y una comida estupenda y con muy buena ralacion calidad precio.,0,0,0,0,1,1,0,0,0,0,0,1
874,Cumplió nuestras expectativas.,0,0,0,0,0,0,0,0,1,0,0,0
875,"Quizá se podría mejorar la distribución de mesas, ya que algunas de ellas están demasiado juntas, y otras están muy cerca de la barra, y por lo tanto, está pasando gente contínuamente por al lado de los comensales.",1,0,0,0,0,0,0,0,0,0,0,0
876,"El restaurante es muy bonito, el ambiente es agradable y la decoración excepcional así somo el servicio que fue muy amable en todo momento.",1,0,0,0,0,0,0,0,0,0,0,1
877,Lamentablemente la relación calidad-precio me parece mala ya que la comida en mi opinión no está a la altura del precio.,0,0,0,0,1,1,0,0,0,0,0,0
878,"Lugar agradable, buen servicio y platos con nota media-alta y con una buena relación calidad-precio.",1,0,0,0,1,1,0,0,0,0,0,1
879,Recomendado.,0,0,0,0,0,0,0,0,1,0,0,0
880,"Servicio atento y eficiente, ambiente agradable.",1,0,0,0,0,0,0,0,0,0,0,1
881,"Ambiente de amigos, no recomendable para negocios.",0,0,0,0,0,0,0,0,0,0,0,0
882,"Precios: correctos, lo normal en estos tiempos.",0,0,0,0,0,0,0,0,0,0,1,0
883,"Plato degustación: un poco abundante de más, pero bien cocinado.",0,0,0,0,0,1,1,0,0,0,0,0
884,Únicos comentarios crítico: luz escasa para un restaurante; aquí prima la decoración sobre la función.,1,0,0,0,0,0,0,0,0,0,0,0
885,Tampoco es aconsejable mezclar demasiado a los clientes que toman copas con los comensales.,0,0,0,0,0,0,0,0,0,0,0,0
886,"Por lo demás, muy recomendable.",0,0,0,0,0,0,0,0,1,0,0,0
887,"Óptima relación calidad-precio en el menú de mediodía, en un local chic muy bien ambientado.",1,0,0,0,1,1,0,0,0,0,0,0
888,La verdad es que la descripción que bcnrestaurantes hacía del Kafka resultó muy acertada.,0,0,0,0,0,0,0,0,0,0,0,0
889,"El ambiente muy agradable, el servicio muy atento y la comida muy buena.",1,0,0,0,0,1,0,0,0,0,0,1
890,Absolutamente recomendable.,0,0,0,0,0,0,0,0,1,0,0,0
891,"Muy recomendable, por ambiente y comida.",1,0,0,0,0,1,0,0,0,0,0,0
892,Ambiente cálido y agradable.,1,0,0,0,0,0,0,0,0,0,0,0
893,Servicio amable y cocina muy correcta.,0,0,0,0,0,1,0,0,0,0,0,1
894,Restaurante muy agradable y buena comida.,1,0,0,0,0,1,0,0,0,0,0,0
895,Estuvimos cenando tres personas y nos gusto mucho.,0,0,0,0,0,0,0,0,1,0,0,0
896,"Buen ambiente, muy buen servicio y muy buena comida.",1,0,0,0,0,1,0,0,0,0,0,1
897,Y el local esta muy bien decorado y es muy acogedor.,1,0,0,0,0,0,0,0,0,0,0,0
898,Un lugar que te hace sentir como en casa.,0,0,0,0,0,0,0,0,1,0,0,0
899,"Comida excelente, producto inmejorable y un servicio correcto.",0,0,0,0,0,1,0,0,0,0,0,1
900,Si he de encontrar alguna pega las mesas estan demasiado juntas.,1,0,0,0,0,0,0,0,0,0,0,0
901,"Agradable para tomar copas, cockteles y un vinito.",0,0,1,0,0,0,0,0,0,0,0,0
902,"Lo recomiendo, no les dejara indiferente.",0,0,0,0,0,0,0,0,1,0,0,0
903,Para empezar el plato y la servilleta tenían carbonilla negra.,0,0,0,0,0,0,0,0,0,0,0,1
904,"Pedimos unas croquetas y un changet de primero, eramos 2 personas.",0,0,0,0,0,0,0,0,0,0,0,0
905,El changet era salmuera.,0,0,0,0,0,1,0,0,0,0,0,0
906,De segundo pedimos un arroz negro y al mismo tiempo salsa allioli para acompañar.,0,0,0,0,0,0,0,0,0,0,0,0
907,"Las croquetas literalmente nos las tiró en la mesa sin decir ni mu la camarera, porque por la puerta estaba entrando un amigo suyo con el cual se sentó a conversar.",0,0,0,0,0,0,0,0,0,0,0,1
908,"Cuando llegó el arroz, le recordé la salsa y no se dignó contestarme.",0,0,0,0,0,0,0,0,0,0,0,1
909,"Empecé a comer, para que no se enfriase la ración más bien escasa y oh sorpresa  era también una  salmuera anegada en tinta.",0,0,0,0,0,1,1,0,0,0,0,0
910,"Por tercera vez le pido la salsa y entonces se digna contestarme que no tienen y la han de hacer  al momento , a lo que le contesto que me lo podría haber explicado desde un principio  y yo hubiera decidido si escogía el plato o no porque una vez comido ya no tenía sentido que la trajesen.",0,0,0,0,0,0,0,0,0,0,0,0
911,en ese momento se dio cuenta de su comportamiento negligente y ensayo una disculpa por su falta total de profesionalidad y de atención.,0,0,0,0,0,0,0,0,0,0,0,1
912,"Por último ya que algunos restaurantes no cobran por el servicio de mesa y otros si, lo podrían explicar en la carta, así podríamos decidir si nos marchamos o no.",0,0,0,0,0,0,0,0,0,0,0,0
913,"sorprendente, es como estar en new york y paris a la vez, decoracion espectacular, personal increible y su comida fresca de mercado me fascino, se los recomiendo chicos, suerte.",1,0,0,0,0,1,0,0,1,0,0,1
914,Estaba todo riquísimo y los camareros muy amables,0,0,0,0,0,1,0,0,0,0,0,1
915,"Hola JOse nosotros hemos estado varías veces en Pelentos de Sandiniés, y opino como tú, que es un comedor muy recomendable.",0,0,0,0,0,0,0,0,1,0,0,0
916,"Croe que en el magnifico reportaje fotografico que has hecho hay un error donde dices Ajoarriero no es así, lo de la foto son Pimientos rellenos.",0,0,0,0,0,0,0,0,0,0,0,0
917,Y el Menú especial no es a 30 sino a 27 euros.,0,0,0,0,0,0,0,0,0,0,0,0
918,"Respecto a lo de los niños y las escaleras creo que es nuestro problema ya nos creceran, a mi me ha tocado de todo estar bastante pretos y estar muy comodos, de cualquier modo vamos a comer y eso hago me relajo, como y agradezco lo que me dan sin pedirlo qu es educación, cariño y una sonrisa.",0,0,0,0,0,0,0,0,0,0,0,0
919,Y ahora Jose te pregunto que derecho tenemos a hablar de nadie en la red sin pedirles permiso?,0,0,0,0,0,0,0,0,0,0,0,0
920,aunque sea para hablar bien.,0,0,0,0,0,0,0,0,0,0,0,0
921,"Por si quieres actualizar tú  información ahora tienen un Menu de Primavera por 19 euros y menú infantil por 15 euros que esta genial, te recomiendo volver, igual que hago yo y asi a lo mejor se juzga con más equidad (nosotros ya tenemos mesa reservada para el día 28 de Abril, celebramos mi cumple) ",0,0,0,0,0,0,1,0,1,0,0,0
922,Un saludo  Joaquina ,0,0,0,0,0,0,0,0,0,0,0,0
923,"Hola Joaquina, gracias por tus aclaraciones de las fotos, con respecto a los precios también gracias por dar los nuevos precios, en los artículos indico el precio que había en el momento.Solamente aclarar que en la crítica no hablo de nadie, sólo estoy contando mi experiencia al utilizar los servicios de una empresa, en este caso un restaurante, los cuales pagué rigurosamente.",0,0,0,0,0,0,0,0,0,0,0,0
924,¿No podemos siquiera opinar sobre lo que compramos?.,0,0,0,0,0,0,0,0,0,0,0,0
925,Quiero pensar que sí.,0,0,0,0,0,0,0,0,0,0,0,0
926,Otra cosa sería censura y coacción. ,0,0,0,0,0,0,0,0,0,0,0,0
927,Fuimos recomendados a cenar en Nochebuena y nos llevamos una gran decepción: no sólo las materias primas dejaban mucho que desear (revuelto de gambas y setas de bolsa precongelada) sino que las cantidades eran irrisorias para el precio.,0,0,0,0,1,1,1,0,1,0,0,0
928,"El bacalao al horno (especialidad de la casa) resultó acorchado y duro, así como el plato de ciervo (26euros el plato) se presentó escaso y apenas sin guarnición.En definitiva, se le presume una calidad avalada por galardones varios y nos hemos encontrado una comida bastante mediocre. ",0,0,0,0,0,1,1,0,0,0,0,0
929,"Hola , quiero dejar mi opinión sobre este restaurante en la única visita que he hecho , coincido plenamente con el Sr. Aranda en que la cantidad es bastante escasa en algunos platos en relación con su precio .",0,0,0,0,1,0,1,0,0,0,0,0
930,Así mismo he de resaltar que los entrantes estaban en su mayoría fríos y unos pimientos no se podían comer porque simplemente los habían sacado del frigorífico a la mesa.,0,0,0,0,0,0,1,0,0,0,0,0
931,"La verdad que la calidad es alta, pero se podrían corregir esos errores para que la satisfacción fuera mayor así como dar una mayor cantidad de producto . ",0,0,0,0,0,1,1,0,0,0,0,0
932,"Anoche cenamos en Casa Pelentós de Sandiniés, donde ya lo hicimos en otra ocasión con mayor fortuna, y es por ello que quisimos repetir.",0,0,0,0,0,0,0,0,0,0,0,0
933,"Ciertamente fue desilusionante, debido, en especial, a la escasez en los segundos platos en relación con los precios.",0,0,0,0,1,0,1,0,1,0,0,0
934,"La factura es elevada, lo cual ya esperábamos, aunque no tanto.",0,0,0,0,0,0,0,0,0,0,1,0
935,"Pero pronto supimos por qué: las seis rebanadas de pan se faturaron a 2,40 euros; y yo, que no pude beber vino pues había que volver a casa a través de muchas curvas, recibí una jarra de cristal con agua del grifo.",0,0,0,0,0,0,0,0,0,0,0,0
936,"No importaba mucho que fuera del grigo, dado que el agua de la zona es excelente; pero por ello se nos facturó 2,50 euros.",0,1,0,0,0,0,0,0,0,0,0,0
937,"Mi esposa, ciertamente, al revisar la factura y descubrir esto último, se llevó un buen disgusto, pues considerábamos a Casa Pelentós uno de nuestros pocos refugios pirenaicos para cuando saliéramos de casa, ya que vivimos muy cerca.",0,0,0,0,0,0,0,0,0,0,1,0
938,"Obviamente, por los 2,50 euros cobrados por el agua del grifo, han perdido a dos clientes. ",0,1,0,0,0,0,0,0,0,0,0,0
939,Ayer estuvimos cenando en Colette.,0,0,0,0,0,0,0,0,0,0,0,0
940,¡Excelente cena!,0,0,0,0,0,1,0,0,0,0,0,0
941,"Hacía mucho tiempo que un restaurante en Zaragoza no me sorprendía de esta manera: Gran calidad del producto, numerosos detalles, puntos de cocción perfectos en casi todos los platos, raciones abundantes y un precio elevado pero ajustado a la calidad.El servicio fue atento y educado aunque tuvo algún pequeño fallo (como servir la segunda botella de vino en las copas en que aún quedaba algo de la anterior)De comienzo una buena variedad de panes (pizza, oliva verde, oliva negra, …) con un cuenquito de aceite de oliva con tomate mozzarella y albahaca.",0,0,0,0,0,1,1,0,0,0,1,1
942,Unos aperitivos ofrecidos por la casa con un cóctel de martini blanco enfriado con nitrógeno líquido y una pastilla de foie mi-cuit envuelto en frambuesa con sidral y algodón de coco.,0,0,0,0,0,0,0,0,0,0,0,0
943,Muy logrados ambos.,0,0,0,0,0,0,0,0,0,0,0,0
944,"Como entrantes compartimos:- un carpaccio de buey de Kobe, excelente, sabrosísimo.- una tempura de comenillas rellenas de foie y alchofas- una cola entera de bogavante a la plancha con salsa de su coral (muy sabrosa, aunque un poco pasada de punto)Antes del segundo la casa nos ofreció un pinco de membrillo y queso en tempura presentado en un palo de canela encendido.",0,0,0,0,0,1,0,0,0,0,0,0
945,Muy original presentación y muy lograda la combinación. Los segundos fueron un poco más tradicionales:,0,0,0,0,0,0,1,0,0,0,0,0
946,"- Solomillo con foie y setas de temporada: gigantesca ración y punto exactamente como se pidió, cosa poco común.",0,0,0,0,0,0,0,0,0,0,0,0
947,- Jarrete a baja temperatura con salsa caramelizada y puré trufado.,0,0,0,0,0,0,0,0,0,0,0,0
948,Extraordinario sabor y textura.,0,0,0,0,0,1,0,0,0,0,0,0
949,- Rape con couscous y chipirón.,0,0,0,0,0,0,0,0,0,0,0,0
950,Gran taco de rape cocido en su punto y muy sabroso.,0,0,0,0,0,1,0,0,0,0,0,0
951,- Pichón.,0,0,0,0,0,0,0,0,0,0,0,0
952,Sólo las pechugas.,0,0,0,0,0,0,0,0,0,0,0,0
953,"Tal vez pod´ria haber estado un poco menos hecho, pero muy sabroso y también acompañado por un excelente puré.",0,0,0,0,0,1,0,0,0,0,0,0
954,Otro entretenimiento de la casa antes del postre con unas migas con fresas deshidratadas y confitadas con sopa de vainilla (servida en una copita de hielo secos para que hiciera un efecto de volcán burbujeante).,0,0,0,0,0,0,0,0,0,0,0,0
955,Espectacular y muy sabroso.,0,0,0,0,0,1,0,0,0,0,0,0
956,Sólo pedimos dos postres y la verdad es que fueron lo más flojo de la cena:,0,0,0,0,0,1,0,0,0,0,0,0
957,- Una tarta crujiente de manzana con helado de vainilla.- Un coulante de chocolate con helado de marron glacé.,0,0,0,0,0,0,0,0,0,0,0,0
958,Cuando ya estábamos terminando los cafés nos trajeron unos pastelillos.,0,0,0,0,0,0,0,0,0,0,0,0
959,"Ahí se quedaron la mayoría, eran bastante normalillos y además ya no podíamos más.En resumen 280 € para 4 personas incluyendo dos botellas de Enate Merlot-merlot (que contribuyeron en 60 € a la cuenta)Creo que una cuenta nada desproporcionada con la calidad y cantidad de la comida y de los detalles que nos ofrecieron.",0,0,0,0,0,0,0,0,0,0,0,0
960,"Un buen sitio, a seguir.",0,0,0,0,0,0,0,0,1,0,0,0
961,Si mantienen el nivel de innovación y calidad puede ser un soplo de aire fresco en Zaragoza.,0,0,0,0,0,0,0,0,1,0,0,0
962,P.D.,0,0,0,0,0,0,0,0,0,0,0,0
963,"Por lo que leo en comentarios anteriores han debido reducir los precios, pues ayer la tempura de colmenillas y foie costaba 18 € y no los 22 que se mencionan en otro comentario.",0,0,0,0,0,0,0,0,0,0,0,0
964,"Si es así, bien hecho. ",0,0,0,0,0,0,0,0,0,0,0,0
965,"Muy buena descripción Pedro, no he estado todavía en el restaurante Colette, he leído algunas opiniones negativas y otras positivas, pero desde luego por lo que comentas es muy recomendable su cocina.",0,0,0,0,0,0,0,0,0,0,0,0
966,Aunque soy algo reticente a la cocina molecular.,0,0,0,0,0,0,0,0,0,0,0,0
967,"Estuve en el otro, el q-art, y salí muy descontento del local ¿en el Colette hay zona de no fumadores?",0,0,0,0,0,0,0,0,0,0,0,0
968,¿Hay separación entre mesas? ,0,0,0,0,0,0,0,0,0,0,0,0
969,Hola JoséEn Colette no tienen zona de no fumadores.,0,0,0,0,0,0,0,0,0,0,0,0
970,La verdad es que es un local bastante pequeño.,1,0,0,0,0,0,0,0,0,0,0,0
971,Las mesas son grandes y el espacio entre ellas es bastante amplio.,1,0,0,0,0,0,0,0,0,0,0,0
972,"El restaurante estaba bastante lleno (aunque no completo) y sin embargo estuvimos muy tranquilos, con casi total intimidad.",1,0,0,0,0,0,0,0,0,0,0,0
973,Aunque había fumadores en la mesa de al lado no sentimos ninguna molestia durante la comida.,0,0,0,0,0,0,0,0,0,0,0,0
974,"Creo que la ventilación era bastante buena, aunque  no sé lo que ocuriría si hubiera mayor número de fumadores o más compulsivos. ",1,0,0,0,0,0,0,0,0,0,0,0
975,"Respecto a lo de la “cocina molecular”, no te preocupes: a mí me gusta mucho la “cocina molecular” , pero la de Colette no lo es.",0,0,0,0,0,0,0,0,0,0,0,0
976,"Es una cocina bastante tradicional en los conceptos pero los aliña con procedimientos de cocina modernos y bien aplicados, junto con presentaciones creativas.",0,0,0,0,0,0,1,0,0,0,0,0
977,Lo más destacable para mí es el uso de la cocción a baja temperatura en muchos platos y presentaciones espetaculares y trabajadas. ,0,0,0,0,0,0,1,0,0,0,0,0
978,"Decepcionante experiencia. La carta de vinos que parece completa en la oferta, en el apartado internacional nada de nada no disponen de ninguna de las referencias.",0,0,0,1,0,0,0,0,1,0,0,0
979,"En el resto tres de los vinos que pedimos agotados, ya desesperados pedimos un rioja el que se pudiera, nos traen un Roda ll 2004, bien, el vino se presenta caliente, en fin bochornosa situación.",0,0,1,1,0,0,0,0,0,0,0,0
980,"La carta es poco atractiva, los calamares a la andaluza imposibles, pimientos de cristal con anchoas, nadando en aceite de calidad mediocre, bacalao con crema de puerros, tapado por una exagerada llamémosla ensalada de rucula, el conjunto del plato mal, paletilla de cordero bien en su ejecución, los postres flojos muy flojos.",0,0,0,0,0,1,1,0,0,0,0,0
981,El local aco*edor y bien instalado.,1,0,0,0,0,0,0,0,0,0,0,0
982,Entramos con gran expectación y salimos muy decepcionados. ,0,0,0,0,0,0,0,0,1,0,0,0
983,"Buen restaurante, buen servicio y buena cocina. Pero… al ser tan pequeño, el humo del tabaco te arruina toda la cena.",1,0,0,0,0,1,0,0,1,0,0,1
984,Increible que esté permitido fumar en un sitio como este.,0,0,0,0,0,0,0,0,0,0,0,0
985,A ver si cambian pronto la ley y podemos degustar la buena cocina sin alteraciones apestosas como la del tabaco… ,1,0,0,0,0,1,0,0,0,0,0,0
986,"En dos palabras?-una mierdaEn mas palabras?Caro, hortera, parece una cueva, raciones minimas y platos de lo mas normales.Lo unico de autor, es la foto que realmente es digna del premio a la vergüenza ajena, (…). ",1,0,0,0,0,0,1,0,1,1,1,0
987,"Una vergüenza lo que nos han cobrado, han sugerido los entrantes y nos han cobrado 9 euros por cada plato de pan con tomate. Hemos ido 12 y hemos pagado caso 700 euros y hemos tenido que pedir que nos invitaran a un chupito.",0,0,0,0,1,0,0,0,0,0,1,0
988,Un plato de jamon de entrante..25 euros??,0,0,0,0,1,0,0,0,0,0,0,0
989,y el pan que no hemos pedido.. en fin os recomiendo a todos que no piseis este sitio porque os cobraran solo por entrar.,0,0,0,0,0,0,0,0,0,0,1,0
990,Por este dinero como de verdad en un sitio en condiciones ,0,0,0,0,0,0,0,0,0,0,1,0
991,"es un restaurate unico en zaragoza, es pequeño, comodo y muy privado, la decoracion es perfecta ya que lo hace muy acojedor, el servicio es normal, pero la comida es muy especial y de muy buena calidad.",1,0,0,0,0,1,0,0,1,0,0,1
992,es un restaurate para repetir mi nota es de 9.,0,0,0,0,0,0,0,0,1,0,0,0
993,"Respecto al precio , si lo  comparas con la calidad y el sevicio y la exclusividad esta perfecto , mas si lo comparas con otros restaurates de esta clase en el resto de españa.",0,0,0,0,0,0,0,0,0,0,1,0
994,acordaros que zaragoza ya no es un pueblo ,0,0,0,0,0,0,0,0,0,0,0,0
995,"solo dijo que es un sitio alucinate,comida sevicio y decoracion, lo que mas me gusto fue la comida ya que es de muy buena calidad, espero que en un futuro se igual y que no cambie.",0,0,0,0,0,1,0,0,1,0,0,0
996,un sitio para repetir y recomendar .,0,0,0,0,0,0,0,0,1,0,0,0
997,"del precio, si lo comparas con la calidad , la atenciones y el lugar ,esta a la altura ",0,0,0,0,0,0,0,0,0,0,1,0
998,IMPORTANTE: El Sr. Luis Argente Alejandre se ha puesto en contacto con esta web para informar que ha habido una persona que ha estado escribiendo comentarios en su nombre sobre este restaurante.,0,0,0,0,0,0,0,0,0,0,0,0
999,"La persona que ha escrito en su nombre ha puesto un eMail falso, no obstante como todos sabemos “Internet deja rastro” y nos reservamos el derecho de tomar medidas legales contra esta o cualquier otra persona que utilice este foro don dolo y mala intención de perjudicar a otras personas.",0,0,0,0,0,0,0,0,0,0,0,0
